2025-09-22 21:54:19.797667, Frame:275, ClassID:0, Confidence:0.2267, BBox:(433,464,788,613)
2025-09-22 21:54:19.857594, Frame:276, ClassID:0, Confidence:0.2590, BBox:(456,460,809,617)
2025-09-22 21:54:19.917646, Frame:277, ClassID:0, Confidence:0.2371, BBox:(410,460,758,617)
2025-09-22 21:54:19.977409, Frame:278, ClassID:0, Confidence:0.2017, BBox:(447,457,741,620)
2025-09-22 21:54:20.097625, Frame:280, ClassID:0, Confidence:0.2657, BBox:(466,474,729,603)
2025-09-22 21:54:20.217909, Frame:282, ClassID:0, Confidence:0.2722, BBox:(434,477,770,582)
2025-09-22 21:54:20.277673, Frame:283, ClassID:0, Confidence:0.2095, BBox:(882,564,607,513)
2025-09-22 21:54:20.277718, Frame:283, ClassID:0, Confidence:0.2145, BBox:(490,472,704,605)
2025-09-22 21:54:20.337667, Frame:284, ClassID:0, Confidence:0.2309, BBox:(499,468,745,609)
2025-09-22 21:54:20.393561, Frame:285, ClassID:0, Confidence:0.2616, BBox:(451,479,776,598)
2025-09-22 21:54:21.113596, Frame:297, ClassID:2, Confidence:0.2431, BBox:(800,348,635,729)
2025-09-22 21:54:21.233704, Frame:299, ClassID:2, Confidence:0.2910, BBox:(842,310,544,767)
2025-09-22 21:54:21.293569, Frame:300, ClassID:2, Confidence:0.3457, BBox:(861,321,510,755)
2025-09-22 21:54:21.353946, Frame:301, ClassID:2, Confidence:0.2690, BBox:(865,319,524,759)
2025-09-22 21:54:21.413680, Frame:302, ClassID:2, Confidence:0.2990, BBox:(858,321,540,758)
2025-09-22 21:54:21.473906, Frame:303, ClassID:2, Confidence:0.3348, BBox:(836,320,592,757)
2025-09-22 21:54:21.533799, Frame:304, ClassID:2, Confidence:0.2589, BBox:(819,314,623,760)
2025-09-22 21:54:21.654650, Frame:306, ClassID:0, Confidence:0.2019, BBox:(892,445,618,632)
2025-09-22 21:54:21.713655, Frame:307, ClassID:2, Confidence:0.2311, BBox:(878,325,583,752)
2025-09-22 21:54:21.773581, Frame:308, ClassID:2, Confidence:0.2286, BBox:(596,427,642,638)
2025-09-22 21:54:21.773627, Frame:308, ClassID:0, Confidence:0.2163, BBox:(916,429,560,648)
2025-09-22 21:54:21.833714, Frame:309, ClassID:2, Confidence:0.2029, BBox:(559,370,751,706)
2025-09-22 21:54:21.893589, Frame:310, ClassID:0, Confidence:0.2380, BBox:(508,484,689,563)
2025-09-22 21:54:21.953530, Frame:311, ClassID:0, Confidence:0.3441, BBox:(484,467,850,610)
2025-09-22 21:54:22.013785, Frame:312, ClassID:0, Confidence:0.2761, BBox:(468,477,717,600)
2025-09-22 21:54:22.073631, Frame:313, ClassID:0, Confidence:0.3647, BBox:(439,477,680,600)
2025-09-22 21:54:22.133634, Frame:314, ClassID:0, Confidence:0.4020, BBox:(491,477,625,600)
2025-09-22 21:54:22.193656, Frame:315, ClassID:0, Confidence:0.4737, BBox:(464,471,619,606)
2025-09-22 21:54:22.253695, Frame:316, ClassID:0, Confidence:0.3356, BBox:(467,467,628,610)
2025-09-22 21:54:22.313573, Frame:317, ClassID:0, Confidence:0.3668, BBox:(419,471,649,606)
2025-09-22 21:54:22.373684, Frame:318, ClassID:0, Confidence:0.3866, BBox:(485,459,639,618)
